# CBT player-team season seed generated from OOTP import_export career stats.
# OOTP numeric player ids and team ids are intentionally omitted because they can change per save.
# KBO Futures affiliates are folded into parent KBO club codes; Sangmu is excluded.
player_key,last_name,first_name,team_code,season_count
kim---020tae,Kim,Tae-jin,KIA,3
kim---020tae,Kim,Tae-jin,KIW,4
kim---020tae,Kim,Tae-jin,NC,6
kim---009tae,Kim,Tae-Min,LG,4
kim---027tae,Kim,Tae-o,kt,8
kbo_9984,Kim,Tae-ryong,DOO,1
kim---015tae,Kim,Tae-ryong,KIA,7
kim---015tae,Kim,Tae-ryong,SAM,4
kim---016tae,Kim,Tae-seok,LG,1
kim---016tae,Kim,Tae-seok,LOT,9
kim---016tae,Kim,Tae-seok,SSG,1
kbo_9909,Kim,Tae-Seong,LOT,2
kbo_77143,Kim,Tae-Sik,LG,3
kbo_67401,Kim,Tae-su,SAM,3
kbo_74536,Kim,Tae-u,LOT,2
kim---021tae,Kim,Tae-u,NC,4
kim---045tae,Kim,Tae-u,SAM,4
kbo_50816,Kim,Tae-u,SSG,1
kbo_61498,Kim,Tae-uk,HH,1
kim---034tae,Kim,Tae-uk,HH,4
kim---034tae,Kim,Tae-uk,LOT,1
kbo_61498,Kim,Tae-uk,SAM,2
kim---038tae,Kim,Tae-wan,DOO,2
kim---011tae,Kim,Tae-wan,HH,9
kim---017tae,Kim,Tae-wan,KIA,3
kim---011tae,Kim,Tae-wan,KIW,2
kim---010tae,Kim,Tae-wan,LG,7
kim---010tae,Kim,Tae-wan,SAM,4
kim---018tae,Kim,Tae-won,LG,12
kim---026tae,Kim,Tae-yeon,HH,9
kim---004san,Kim,Tae-yeong,DOO,10
kim---004san,Kim,Tae-yeong,KIA,2
kbo_66114,Kim,Tae-yeong,LG,2
kim---042tae,Kim,Tae-yun,SSG,3
kim---024tae,Kim,Taek-hyeong,KIW,2
kim---024tae,Kim,Taek-hyeong,SSG,7
kbo_53990,Kim,Taek-U,NC,2
kim---035tae,Kim,Taek-yeon,DOO,2
kim---000u-g,Kim,U-geun,KIA,2
kim---000u-g,Kim,U-geun,LG,2
kbo_61595,Kim,U-Gyeong,LOT,1
kim---000u-h,Kim,U-hyeon,SAM,1
kbo_61791,Kim,U-seok,HH,2
kim---000u-s,Kim,U-seok,LG,6
kim---000u-s,Kim,U-seok,SAM,1
kim---000u-y,Kim,U-yeol,DOO,4
kim---000u-y,Kim,U-yeol,HH,1
kbo_68109,Kim,Ui-jun,LG,6
kbo_5135,Kim,Un-Tae,LG,1
kbo_62148,Kim,Ung,LG,1
kbo_55129,Kim,Ung,LG,1
kbo_62148,Kim,Ung,LOT,2
kbo_78690,Kim,Ung-Bi,KIA,3
kim---000woo,Kim,Ung-bin,KIW,9
kim---000won,Kim,Won,SSG,1
kbo_91750,Kim,Won-geun,HH,4
kbo_51666,Kim,Won-Gyeong,KIA,3
kim---001won,Kim,Won-hyeong,SSG,11
kbo_70648,Kim,Won-Il,KIA,1
kim---005won,Kim,Won-jung,LOT,12
kim---006won,Kim,Won-seok,HH,3
kim---002won,Kim,Won-seop,DOO,3
kim---002won,Kim,Won-seop,KIA,15
kim---003won,Kim,Won-sik,DOO,1
kbo_9991,Kim,Won-sik,LG,1
kim---000yan,Kim,Yang-su,KIA,5
kbo_53708,Kim,Ye-Jun,HH,1
kim---007yeo,Kim,Yeon-Cheol,HH,3
kim---000yeo,Kim,Yeon-hun,KIA,2
kim---000yeo,Kim,Yeon-hun,SSG,5
kim---000yeo,Kim,Yeon-hun,kt,2
kim---017yeo,Kim,Yeon-ju,KIW,2
kbo_50614,Kim,Yeon-jun,KIA,2
kbo_69420,Kim,Yeon-jun,SAM,1
kim---004you,Kim,Yeong-Bok,LOT,2
kim---001yeo,Kim,Yeong-Bok,NC,1
kim---001yeo,Kim,Yeong-Bok,SAM,5
kbo_66422,Kim,Yeong-Deok,SAM,2
kbo_62007,Kim,Yeong-Gwan,KIA,2
kbo_62007,Kim,Yeong-Gwan,LG,5
kim---003you,Kim,Yeong-gyu,NC,8
kim---008yeo,Kim,Yeong-gyun,DOO,1
kim---008yeo,Kim,Yeong-gyun,LG,2
kbo_65406,Kim,Yeong-Han,SAM,4
kim---014yeo,Kim,Yeong-hun,SAM,2
kim---015yeo,Kim,Yeong-hwan,KIA,2
kim---015yeo,Kim,Yeong-hwan,kt,6
kim---006you,Kim,Yeong-hyeon,kt,3
kim---002yeo,Kim,Yeong-il,LOT,5
kbo_66563,Kim,Yeong-il,LOT,2
kbo_79294,Kim,Yeong-jae,DOO,3
kim---010yeo,Kim,Yeong-jik,LG,9
kim---004yeo,Kim,Yeong-jin,HH,1
kim---003yeo,Kim,Yeong-jin,HH,3
kim---004yeo,Kim,Yeong-jin,SAM,6
kim---016yeo,Kim,Yeong-jun,LG,6
kbo_67989,Kim,Yeong-Jung,NC,2
kbo_9924,Kim,Yeong-min,SAM,2
kbo_76165,Kim,Yeong-Rong,LG,5
kim---011yeo,Kim,Yeong-Sin,DOO,2
kim---006yeo,Kim,Yeong-su,DOO,4
kim---006yeo,Kim,Yeong-su,KIA,1
kim---006yeo,Kim,Yeong-su,LOT,5
kim---006yeo,Kim,Yeong-su,SSG,3
kbo_69709,Kim,Yeong-u,HH,1
kim---007you,Kim,Yeong-u,LG,1
kim---005you,Kim,Yeong-ung,SAM,4
kbo_76658,Kim,Yo-han,KIA,3
kbo_76658,Kim,Yo-han,NC,1
kim---004yon,Kim,Yong-cheol,LOT,7
kim---004yon,Kim,Yong-cheol,SAM,4
kim---005yon,Kim,Yong-dal,LG,7
kbo_76531,Kim,Yong-Gang,LOT,1
kim---006yon,Kim,Yong-guk,SAM,9
kim---017yon,Kim,Yong-ha,SAM,4
kim---015yon,Kim,Yong-ho,HH,1
kim---008yon,Kim,Yong-hui,DOO,2
kim---007yon,Kim,Yong-hui,LOT,8
kbo_67608,Kim,Yong-In,KIA,1
kbo_77569,Kim,Yong-Jin,LOT,1
kim---000yon,Kim,Yong-ju,HH,7
kim---000yon,Kim,Yong-ju,kt,1
kim---009yon,Kim,Yong-Man,KIA,1
kim---010yon,Kim,Yong-nam,HH,2
kim---010yon,Kim,Yong-nam,KIA,5
kim---011yon,Kim,Yong-seon,HH,9
kbo_9923,Kim,Yong-seong,DOO,1
kbo_64714,Kim,Yong-Seop,HH,2
kim---001yon,Kim,Yong-Seop,SSG,2
kim---012yon,Kim,Yong-su,LG,16
kim---003yon,Kim,Yong-u,LG,5
kim---003yon,Kim,Yong-u,SSG,1
kim---002yon,Kim,Yong-ui,DOO,1
kim---002yon,Kim,Yong-ui,LG,12
kim---013yon,Kim,Yong-un,LG,3
kim---013yon,Kim,Yong-un,LOT,6
kbo_52566,Kim,Yong-Wan,KIA,1
kbo_52566,Kim,Yong-Wan,LOT,1
kim---009yeo,Kim,Young-hwa,LOT,1
kim---000yu-,Kim,Yu-bong,DOO,7
kim---003yu-,Kim,Yu-Dong,DOO,2
kim---005yoo,Kim,Yu-hyeon,SAM,1
kim---004yu-,Kim,Yu-jin,LG,6
kbo_51106,Kim,Yu-Min,LG,3
kim---000yus,Kim,Yu-seong,DOO,3
kim---005yu-,Kim,Yu-sin,KIA,5
kim---002yu-,Kim,Yu-sin,LOT,5
kim---002yoo,Kim,Yu-yeong,LG,3
kim---002yoo,Kim,Yu-yeong,LOT,7
kim---003yoo,Kim,Yun-dong,KIA,6
kim---004yun,Kim,Yun-ha,KIW,2
kim---002yun,Kim,Yun-hwan,KIW,1
kim---000yun,Kim,Yun-Il,DOO,3
kim---003yun,Kim,Yun-sik,LG,5
kim---004yoo,Kim,Yun-su,SAM,6
kingha001nic,Kingham,Nick,HH,2
kingha001nic,Kingham,Nick,SSG,1
knight001bra,Knight,Brandon,KIW,4
knight001bra,Knight,Brandon,SAM,2
kbo_65259,Ko,Bong-Chan,DOO,1
ko----000bon,Ko,Bong-jae,DOO,6
ko----000cha,Ko,Chang-seong,DOO,5
ko----000cha,Ko,Chang-seong,NC,4
ko----000cha,Ko,Chang-seong,kt,1
kbo_5075,Ko,Deok-Hui,HH,1
ko----000do-,Ko,Do-hyeon,LOT,3
ko----000don,Ko,Dong-jin,HH,10
ko----000gi-,Ko,Gi-seong,HH,6
kbo_76400,Ko,Gwan-Seong,SAM,1
kbo_54508,Ko,Gyeong-pyo,LOT,1
ko----000hyo,Ko,Hyo-jun,DOO,1
ko----000hyo,Ko,Hyo-jun,KIA,2
ko----000hyo,Ko,Hyo-jun,LG,1
ko----000hyo,Ko,Hyo-jun,LOT,4
ko----000hyo,Ko,Hyo-jun,SSG,14
kbo_9954,Ko,Jae-Seop,SAM,2
ko----000jeo,Ko,Jeong-sik,LOT,4
ko----000ji-,Ko,Ji-haeng,HH,2
ko----000ji-,Ko,Ji-haeng,SAM,2
kbo_65625,Ko,Ji-won,KIA,1
ko----000jon,Ko,Jong-uk,KIA,4
ko----000jon,Ko,Jong-uk,KIW,6
ko----000jon,Ko,Jong-uk,SSG,3
kbo_5175,Ko,Mun-Cheol,LG,1
ko----000mye,Ko,Myeong-jun,SSG,5
ko----000myu,Ko,Myeong-seong,KIA,1
ko----000myu,Ko,Myeong-seong,kt,5
kbo_9956,Ko,Sang-cheol,HH,4
ko----000san,Ko,Sang-Cheon,HH,4
kbo_64112,Ko,Seok-Chan,LG,1
ko----000seo,Ko,Seong-beom,LOT,3
kbo_69055,Ko,Seong-min,kt,3
kbo_67527,Ko,Seong-u,LOT,2
ko----002seu,Ko,Seung-min,LOT,6
ko----003seu,Ko,Seung-wan,NC,2
ko----000woo,Ko,U-seok,KIA,8
ko----001woo,Ko,U-seok,LG,7
goedde001mic,Ko,Won-bu,DOO,1
goedde001mic,Ko,Won-bu,HH,6
ko----000won,Ko,Won-jun,DOO,2
ko----000won,Ko,Won-jun,KIW,1
ko----000won,Ko,Won-jun,LOT,4
kbo_50010,Ko,Yeong-chan,kt,2
ko----001yeo,Ko,Yeong-chang,KIA,9
kbo_53710,Ko,Yeong-jae,HH,1
kbo_9955,Ko,Yeong-jun,HH,2
ko----000yeo,Ko,Yeong-min,DOO,15
kbo_5421,Ko,Yeong-min,LOT,1
ko----000you,Ko,Yeong-pyo,kt,10
ko----002yeo,Ko,Yeong-u,KIA,7
ko----001you,Ko,Yeong-u,KIW,2
kbo_5125,Ko,Yul,SAM,1
kbo_5023,Ko,Yun-seong,LOT,1
koo---000bon,Koo,Bon-Beom,HH,6
koo---001bon,Koo,Bon-hyeok,LG,5
kbo_63968,Koo,Bon-Uk,NC,1
koo---000cha,Koo,Chang-mo,NC,9
ku----000che,Koo,Cheon-seo,DOO,12
koo---001dae,Koo,Dae-seong,HH,13
ku----000don,Koo,Dong-hwan,LG,2
ku----001don,Koo,Dong-u,DOO,6
ku----000han,Koo,Han-Seong,KIA,4
kbo_64994,Koo,Hwang,NC,3
kbo_74154,Koo,In-hwan,LG,1
koo---000ja-,Koo,Ja-Hyeong,KIW,1
kbo_74234,Koo,Ja-Min,DOO,1
koo---001ja-,Koo,Ja-uk,SAM,12
ku----000ja-,Koo,Ja-un,DOO,7
ku----000ja-,Koo,Ja-un,SAM,3
ku----000jae,Koo,Jae-seo,DOO,6
kbo_50209,Koo,Jang-Ik,DOO,1
koo---000jun,Koo,Jun-beom,SAM,6
ku----000min,Koo,Min-ho,SAM,2
gu----000mye,Koo,Myeong-geun,LOT,3
kbo_74244,Koo,Myeong-hwan,DOO,1
kbo_72239,Koo,Pan-Jin,DOO,1
koo---000seu,Koo,Seung-min,LOT,11
ku----000yun,Koo,Yun,SAM,8
guk---000hae,Kuk,Hae-Seong,DOO,14
guk---000hae,Kuk,Hae-Seong,LOT,1
gwak--000bee,Kwak,Bin,DOO,6
kbo_5216,Kwak,Byeong-Mo,LG,1
kbo_63495,Kwak,Byeong-seon,SAM,4
kwak--000cha,Kwak,Chae-jin,DOO,1
kwak--000cha,Kwak,Chae-jin,KIA,4
kwak--000cha,Kwak,Chae-jin,SAM,7
kwak--000dog,Kwak,Do-gyu,KIA,3
kwak--000don,Kwak,Dong-hun,SAM,5
kbo_77412,Kwak,Dong-hyeon,SAM,1
kwak--001don,Kwak,Dong-yeol,HH,2
kbo_71809,Kwak,Guk-Hui,KIA,2
kbo_67405,Kwak,Gyeong-mun,SAM,3
kwak--000hye,Kwak,Hyeon-hui,KIA,7
kwak--000jae,Kwak,Jae-seong,LOT,2
kwak--000jeo,Kwak,Jeong-cheol,KIA,10
kbo_5077,Kwak,Jeong-hun,SAM,1
kbo_74558,Kwak,Ju-Seop,LOT,3
kwak--000min,Kwak,Min-ho,LG,2
kwak--000yeo,Kwak,Yeon-Su,DOO,6
kwak--000yon,Kwak,Yong-Seop,DOO,1
kwak--000yon,Kwak,Yong-Seop,LG,2
kwak--000yon,Kwak,Yong-Seop,SAM,3
kbo_67991,Kwon,Beop-Su,NC,2
kwon--000deo,Kwon,Deok-Jun,SSG,1
kwon--000do-,Kwon,Do-yeong,KIW,3
kwon--001don,Kwon,Dong-hyeok,LG,2
kbo_51597,Kwon,Dong-hyeon,LOT,1
kwon--000don,Kwon,Dong-jin,kt,4
kbo_73415,Kwon,Dong-Sik,SAM,3
kwon--000du-,Kwon,Du-jo,LOT,2
kbo_9951,Kwon,Geun-Han,HH,2
kwon--000gi-,Kwon,Gi-hong,SAM,5
kbo_67894,Kwon,Gi-yeong,DOO,1
kwon--000kwa,Kwon,Gwang-min,HH,4
kwon--000hee,Kwon,Hui-dong,NC,12
kbo_74644,Kwon,Hui-seok,KIA,7
kwon--000hwi,Kwon,Hwi,DOO,5
kwon--000hye,Kwon,Hyeok,DOO,2
kwon--000hye,Kwon,Hyeok,HH,4
kwon--000hye,Kwon,Hyeok,SAM,12
gwok--000hyu,Kwon,Hyeok-bin,KIW,1
kbo_51807,Kwon,Hyeok-Chan,SSG,1
kwon--000hyo,Kwon,Hyeok-gyeong,KIA,4
kbo_54708,Kwon,Hyeon,HH,1
kbo_65403,Kwon,Hyeon-gyu,SAM,1
kwon--000jae,Kwon,Jae-Gwang,LOT,4
kwon--000jeo,Kwon,Jeong-ung,NC,2
kwon--000jeo,Kwon,Jeong-ung,SAM,6
kwon--000jun,Kwon,Jun-heon,HH,4
gwon--001min,Kwon,Min-gyu,HH,1
kwon--000min,Kwon,Min-seok,DOO,7
gwon--000min,Kwon,Min-seong,KIA,1
gwon--000min,Kwon,Min-seong,LOT,2
kwon--000mye,Kwon,Myeong-cheol,DOO,8
kwon--000mye,Kwon,Myeong-cheol,SSG,3
kwon--000o-h,Kwon,O-Hyeon,LOT,4
kwon--000oh-,Kwon,O-jun,SAM,18
kwon--000o-s,Kwon,O-Seong,KIA,4
kwon--001oh-,Kwon,O-won,SAM,7
kwon--000o-y,Kwon,O-Yeong,HH,4
kwon--000sun,Kwon,Seong-jun,kt,2
kbo_63744,Kwon,Si-hun,HH,1
kbo_5228,Kwon,So-Yong,HH,1
kbo_5053,Kwon,Sun-U,LG,1
kbo_64507,Kwon,Tae-yang,LOT,3
kbo_96461,Kwon,Yeong-cheol,SAM,6
gwon--000yeo,Kwon,Yeong-Geun,HH,3
kwon--000you,Kwon,Yeong-Gu,DOO,1
kwon--002yeo,Kwon,Yeong-ho,SAM,8
kwon--001you,Kwon,Yeong-il,DOO,2
kwon--003yeo,Kwon,Yeong-jin,LOT,2
kwon--000yeo,Kwon,Yeong-jin,SSG,3
kbo_77264,Kwon,Yeong-jun,DOO,4
kwon--001yeo,Kwon,Yeong-jun,LOT,3
kbo_9950,Kwon,Yong-Bok,HH,1
kwon--000yon,Kwon,Yong-gwan,HH,2
kwon--000yon,Kwon,Yong-gwan,LG,16
kwon--000yon,Kwon,Yong-gwan,SSG,3
kbo_5160,Kwon,Yong-ho,HH,1
kbo_66705,Kwon,Yong-u,HH,4
kbo_66623,Kwon,Yu-Sik,KIA,2
kweon-001yoo,Kwon,Yun-min,KIA,2
kye---000hye,Kye,Hyeong-cheol,DOO,10
kbo_67206,Kye,Jeong-ung,DOO,3
kyeong000heo,Kyeong,Heon-Ho,LG,12
kbo_52562,Kyeong,U-jin,LOT,1
lagare001jua,Lagares,Juan,SSG,1
lara--001bra,Lara,Braulio,SSG,1
lauer-000eri,Lauer,Eric,KIA,1
lee---001bum,Lee,Beom-ho,HH,10
lee---001bum,Lee,Beom-ho,KIA,9
kbo_64045,Lee,Beom-Jeong,kt,3
kbo_5178,Lee,Beom-Ju,LG,1
lee---000beo,Lee,Beom-jun,LG,7
lee---000beo,Lee,Beom-jun,NC,1
lee---001beo,Lee,Beom-seok,KIA,5
lee---000bo-,Lee,Bo-geun,KIW,10
lee---000bo-,Lee,Bo-geun,kt,2
lee---001bo-,Lee,Bo-Hyeong,DOO,3
lee---000bok,Lee,Bok-geun,DOO,6
kbo_5251,Lee,Bok-Yeon,SAM,1
lee---000bon,Lee,Bong-u,LG,1
lee---004byu,Lee,Byeong-gyu,KIW,3
lee---002byu,Lee,Byeong-gyu,LG,12
lee---001byu,Lee,Byeong-gyu,LG,17
lee---004byu,Lee,Byeong-gyu,LOT,1
lee---002byu,Lee,Byeong-gyu,LOT,4
lee---004bye,Lee,Byeong-heon,DOO,4
lee---005byu,Lee,Byeong-heon,SAM,5
lee---002bye,Lee,Byeong-hun,KIA,3
lee---002bye,Lee,Byeong-hun,LG,4
lee---002bye,Lee,Byeong-hun,SAM,1
lee---006byu,Lee,Byeong-jun,LOT,4
lee---000bye,Lee,Byeong-seok,KIA,5
lee---000bye,Lee,Byeong-seok,LG,9
kbo_77468,Lee,Byeong-yong,LOT,1
lee---021cha,Lee,Chae-ho,SSG,1
lee---021cha,Lee,Chae-ho,kt,4
kbo_66212,Lee,Chan-Gi,DOO,2
lee---019cha,Lee,Chan-hyeok,LG,5
lee---019cha,Lee,Chan-hyeok,SSG,1
kbo_66398,Lee,Chan-Seok,KIW,2
kbo_50508,Lee,Chan-U,LOT,1
kbo_63105,Lee,Chan-Won,LG,1
lee---011cha,Lee,Chang-ho,LG,3
lee---011cha,Lee,Chang-ho,NC,2
lee---005cha,Lee,Chang-hun,HH,2
lee---015cha,Lee,Chang-jae,kt,5
lee---012cha,Lee,Chang-jin,KIA,8
lee---012cha,Lee,Chang-jin,LOT,2
lee---012cha,Lee,Chang-jin,kt,2
lee---006cha,Lee,Chang-Seok,DOO,1
lee---006cha,Lee,Chang-Seok,LOT,1
lee---007cha,Lee,Chang-seop,KIW,1
lee---007cha,Lee,Chang-seop,NC,4
lee---014cha,Lee,Chang-Uk,SSG,2
lee---009cha,Lee,Chang-won,LOT,4
lee---009cha,Lee,Chang-won,SAM,2
lee---013cha,Lee,Chang-Yeol,HH,6
kbo_68087,Lee,Chang-Yeop,kt,2
lee---023cha,Lee,Chang-yong,SAM,3
kbo_67159,Lee,Chang-Yul,LG,2
lee---002che,Lee,Cheok-Gi,HH,3
lee---002che,Lee,Cheok-Gi,SAM,1
kbo_53106,Lee,Cheol-min,LG,1
kbo_62910,Lee,Cheol-u,NC,1
lee---002chu,Lee,Cheon-ung,LG,11
kbo_69711,Lee,Cheong-Hyeon,HH,1
lee---003chu,Lee,Chung-ho,HH,10
lee---001chu,Lee,Chung-u,LOT,4
kbo_5208,Lee,Chung-yeol,SAM,1
kbo_63667,Lee,Da-Saem,KIA,2
rhee--001dae,Lee,Dae-eun,kt,3
lee---000dae,Lee,Dae-ho,LOT,17
lee---001dae,Lee,Dae-hwan,KIA,2
lee---001dae,Lee,Dae-hwan,KIW,2
lee---001dae,Lee,Dae-hwan,LG,2
lee---001dae,Lee,Dae-hwan,NC,1
lee---002dae,Lee,Dae-hyeon,DOO,5
lee---003dae,Lee,Dae-hyeong,KIA,1
lee---003dae,Lee,Dae-hyeong,LG,11
lee---003dae,Lee,Dae-hyeong,kt,5
lee---004dae,Lee,Dae-Il,LOT,2
lee---005dae,Lee,Dae-jin,KIA,18
lee---005dae,Lee,Dae-jin,LG,2
lee---006dae,Lee,Dae-su,DOO,3
lee---006dae,Lee,Dae-su,HH,5
lee---006dae,Lee,Dae-su,SSG,11
lee---000doh,Lee,Do-hyeon,KIA,2
kbo_68905,Lee,Do-hyeon,NC,2
lee---000do-,Lee,Do-hyeong,DOO,6
lee---000do-,Lee,Do-hyeong,HH,9
yi----000dow,Lee,Do-u,SSG,1
lee---001do-,Lee,Do-yun,HH,10
kbo_78007,Lee,Do-yun,LOT,1
lee---002don,Lee,Dong-Chae,LOT,5
lee---016don,Lee,Dong-eun,DOO,1
lee---016don,Lee,Dong-eun,SAM,3
lee---003don,Lee,Dong-geol,HH,5
lee---003don,Lee,Dong-geol,SAM,5
kbo_53009,Lee,Dong-Gwan,kt,1
kbo_66109,Lee,Dong-gyu,LG,4
lee---004don,Lee,Dong-hak,KIW,3
lee---004don,Lee,Dong-hak,LG,2
kbo_62015,Lee,Dong-ho,SAM,2
kbo_63598,Lee,Dong-hui,LOT,1
lee---017don,Lee,Dong-hun,HH,6
lee---015don,Lee,Dong-hun,KIA,2
lee---005don,Lee,Dong-hun,LOT,6
kbo_62432,Lee,Dong-hun,SAM,2
lee---017don,Lee,Dong-hun,kt,2
kbo_62408,Lee,Dong-hyeon,HH,2
lee---007don,Lee,Dong-hyeon,HH,1
lee---007don,Lee,Dong-hyeon,KIA,7
lee---006don,Lee,Dong-hyeon,LG,15
kbo_62408,Lee,Dong-hyeon,SAM,2
kbo_60769,Lee,Dong-hyeong,HH,3
kbo_5420,Lee,Dong-jin,LG,3
lee---012don,Lee,Dong-seok,HH,5
lee---008don,Lee,Dong-su,DOO,1
lee---008don,Lee,Dong-su,KIA,3
lee---008don,Lee,Dong-su,LOT,2
lee---008don,Lee,Dong-su,SAM,5
lee---008don,Lee,Dong-su,SSG,2
lee---009don,Lee,Dong-u,LG,5
lee---010don,Lee,Dong-uk,KIA,1
lee---011don,Lee,Dong-uk,LOT,7
lee---014don,Lee,Dong-Wan,LOT,1
lee---018don,Lee,Dong-won,DOO,7
lee---018don,Lee,Dong-won,LOT,1
lee---020don,Lee,Dong-yeong,HH,1
lee---000du-,Lee,Du-Hwan,DOO,5
lee---001eun,Lee,Eun-Chong,KIA,5
kbo_67425,Lee,Eun-Hyeong,SAM,2
lee---000eun,Lee,Eun-seung,HH,9
lee---001gan,Lee,Gang-cheol,KIA,15
lee---001gan,Lee,Gang-cheol,SAM,2
lee---002gan,Lee,Gang-don,HH,12
kbo_60497,Lee,Gang-hyeok,NC,1
kbo_60497,Lee,Gang-hyeok,SAM,2
lee---000kan,Lee,Gang-jun,KIW,1
lee---000kan,Lee,Gang-jun,LOT,2
lee---000kan,Lee,Gang-jun,kt,2
lee---000gan,Lee,Gang-Seo,KIA,2
kbo_68157,Lee,Gang-Uk,LG,3
lee---008geo,Lee,Geo-Yeon,SSG,3
lee---004geu,Lee,Geon-uk,SSG,8
lee---005geo,Lee,Geon-Yeol,KIA,12
lee---005geu,Lee,Geun-Hyeok,kt,1
lee---002geu,Lee,Geun-Sik,DOO,1
lee---003geu,Lee,Geun-Sik,DOO,5
lee---000gic,Lee,Gi-chang,HH,1
kbo_70169,Lee,Gi-jung,LG,2
kbo_75613,Lee,Gi-nam,KIA,1
lee---001kis,Lee,Gi-seok,DOO,1
lee---000kis,Lee,Gi-sun,SSG,3
kbo_51411,Lee,Gi-Yong,SAM,2
lee---002gil,Lee,Gil-hwan,LG,8
kbo_67096,Lee,Gu-Reum,kt,2
kbo_68913,Lee,Guk-Pil,NC,1
lee---000guk,Lee,Guk-seong,HH,3
lee---000guk,Lee,Guk-seong,LG,5
lee---001gun,Lee,Gun-No,HH,1
kbo_5028,Lee,Gwan-Beom,DOO,1
lee---000gwa,Lee,Gwang-eun,LG,10
lee---002gwa,Lee,Gwang-gil,HH,3
lee---002gwa,Lee,Gwang-gil,LOT,1
lee---002gwa,Lee,Gwang-gil,SAM,2
lee---003gwa,Lee,Gwang-gwon,LG,4
lee---004gwa,Lee,Gwang-u,DOO,10
lee---004gwa,Lee,Gwang-u,KIA,3
lee---004gwa,Lee,Gwang-u,LG,1
kbo_5132,Lee,Gwon-Cheol,HH,1
lee---000gye,Lee,Gye-seong,LOT,5
lee---000gye,Lee,Gye-seong,SAM,4
lee---001gye,Lee,Gyeong-Bok,KIA,10
lee---000kye,Lee,Gyeong-hwan,DOO,5
lee---000kye,Lee,Gyeong-hwan,LG,2
lee---003gye,Lee,Gyeong-min,DOO,3
lee---004gye,Lee,Gyeong-min,LG,4
lee---004gye,Lee,Gyeong-min,LOT,1
lee---005gye,Lee,Gyeong-pil,DOO,8
lee---001kyu,Lee,Gyeong-Rok,KIA,4
lee---001kyu,Lee,Gyeong-Rok,SAM,1
lee---003kye,Lee,Gyeong-su,DOO,2
lee---003kye,Lee,Gyeong-su,SSG,1
lee---002kye,Lee,Gyeong-U,LOT,4
lee---007gye,Lee,Gyeong-won,DOO,3
lee---007gye,Lee,Gyeong-won,KIA,4
lee---007gye,Lee,Gyeong-won,LG,1
lee---000kyo,Lee,Gyo-hun,DOO,5
lee---000gyu,Lee,Gyu-Chang,SAM,4
lee---000kyu,Lee,Gyu-dae,SAM,3
lee---000hae,Lee,Hae-chang,HH,3
lee---000hae,Lee,Hae-chang,KIW,1
lee---001hae,Lee,Hae-chang,LG,2
lee---001hae,Lee,Hae-chang,SAM,2
lee---000hae,Lee,Hae-chang,kt,5
lee---002hae,Lee,Hae-seung,SAM,6
lee---001hak,Lee,Hak-ju,LOT,3
lee---001hak,Lee,Hak-ju,SAM,3
lee---002hak,Lee,Hak-jun,HH,4
lee---002hak,Lee,Hak-jun,LG,6
lee---004han,Lee,Han,NC,2
kbo_55991,Lee,Han-byeol,DOO,1
lee---000han,Lee,Han-jin,SSG,8
lee---001han,Lee,Han-rim,LG,1
kbo_5076,Lee,Han-Seong,LOT,1
kbo_5342,Lee,Heon-Sang,LG,2
lee---000heu,Lee,Heung-ryeon,DOO,3
lee---000heu,Lee,Heung-ryeon,SAM,4
lee---000heu,Lee,Heung-ryeon,SSG,4
lee---000ho-,Lee,Ho-gyun,LG,3
kbo_69629,Lee,Ho-Hyeon,KIA,1
lee---001ho-,Lee,Ho-jun,KIA,6
lee---001hoj,Lee,Ho-jun,LOT,2
lee---001ho-,Lee,Ho-jun,NC,5
lee---001ho-,Lee,Ho-jun,SSG,12
kbo_65937,Lee,Ho-Jung,NC,1
lee---000hom,Lee,Ho-min,KIA,1
lee---002ho-,Lee,Ho-seong,DOO,4
lee---004ho-,Lee,Ho-seong,KIA,12
lee---002ho-,Lee,Ho-seong,NC,1
lee---000hos,Lee,Ho-seong,SAM,3
lee---003ho-,Lee,Ho-sin,KIA,9
kbo_53306,Lee,Ho-Yeol,KIW,1
lee---000hoy,Lee,Ho-yeon,LOT,4
lee---000hoy,Lee,Ho-yeon,kt,3
kbo_5172,Lee,Ho-yeong,LG,1
lee---000hon,Lee,Hong-Beom,DOO,4
lee---002hon,Lee,Hong-gu,KIA,5
lee---002hon,Lee,Hong-gu,SSG,2
lee---002hon,Lee,Hong-gu,kt,2
lee---001hon,Lee,Hong-Sik,SAM,2
lee---000hui,Lee,Hui-geun,HH,6
lee---000hui,Lee,Hui-geun,kt,1
kbo_68804,Lee,Hui-Jae,SSG,1
lee---000hee,Lee,Hui-seong,LG,3
lee---000hyi,Lee,Hui-seong,SAM,1
kbo_65958,Lee,Hun,NC,3
lee---002hye,Lee,Hye-cheon,DOO,14
lee---002hye,Lee,Hye-cheon,NC,2
lee---007hye,Lee,Hyeon-Dong,SAM,7
kbo_5341,Lee,Hyeon-gi,DOO,2
kbo_5341,Lee,Hyeon-gi,KIA,1
lee---003hye,Lee,Hyeon-gon,KIA,10
lee---003hye,Lee,Hyeon-gon,NC,2
lee---008hye,Lee,Hyeon-ho,DOO,7
lee---008hye,Lee,Hyeon-ho,HH,1
